id,visit_id,site_url,expiry,host,name,value
864,547005848739153,https://www.urbandecay.com,2033-02-15T15:51:53.000Z,.igodigital.com,igodigitaltc2,9e7a1fc4-ad48-11ed-ba25-52e93796067a
852,547005848739153,https://www.urbandecay.com,2024-03-16T15:51:49.000Z,.cquotient.com,uuid,abGol6G0EAGzmB8fw0bz4Y0VMc
514,690707769616691,https://www.elfcosmetics.com,2024-02-15T21:51:01.000Z,.yahoo.com,A3,d=AQABBGL_7GMCEKTyZCE-gxNEJL_vRGGm8dgFEgEBAQFQ7mP2YwAAAAAA_eMAAA&S=AQAAAlYo2o8W4_I2UkA11uPoDeg
520,690707769616691,https://www.elfcosmetics.com,2024-02-15T21:51:01.000Z,.yahoo.com,B,9c7755thupvr2&b=3&s=mo
528,690707769616691,https://www.elfcosmetics.com,2023-03-15T15:50:59.000Z,.adform.net,C,1
565,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:51:03.000Z,.casalemedia.com,CMID,Y.z-ZUgcL5FUVhaHyIK9LQAA
567,690707769616691,https://www.elfcosmetics.com,2023-05-16T15:51:03.000Z,.casalemedia.com,CMPRO,1303
566,690707769616691,https://www.elfcosmetics.com,2023-05-16T15:51:03.000Z,.casalemedia.com,CMPS,1303
126,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:50:11.000Z,.dynamicyield.com,DYID,-6408622027553571021
558,690707769616691,https://www.elfcosmetics.com,2023-06-15T15:51:02.000Z,.exelator.com,EE,"""4298fd2b0ba49a3b2877840a99aed21e"""
521,690707769616691,https://www.elfcosmetics.com,2024-02-15T21:51:01.000Z,.yahoo.com,GUC,AQEBAQFj7lBj9kIbuwRQ
627,690707769616691,https://www.elfcosmetics.com,2025-02-14T15:51:12.000Z,.doubleclick.net,IDE,AHWqTUl0sGHqL4ccHqU929XFYYeCFAaQDH9RK-C7OvH99UhmJxItZScvP0VENQg98VU
613,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:51:14.000Z,.analytics.yahoo.com,IDSYNC,195g~2a0f
635,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:51:14.000Z,.pubmatic.com,KADUSERCOOKIE,A164B1B1-341D-45AF-B955-650B4953422E
550,690707769616691,https://www.elfcosmetics.com,2023-05-16T15:51:00.000Z,.pubmatic.com,KRTBCOOKIE_290,23219-HsvMm0A5S6eR6dV-oyX5ow&KRTB&23261-HsvMm0A5S6eR6dV-oyX5ow
562,690707769616691,https://www.elfcosmetics.com,2023-02-16T15:51:02.000Z,.pubmatic.com,KTPCACOOKIE,YES
810,690707769616691,https://www.elfcosmetics.com,2023-02-22T15:51:32.000Z,.bat.bing.com,MR,0
809,690707769616691,https://www.elfcosmetics.com,2024-03-11T15:51:32.000Z,.bing.com,MUID,1703EC0A44C06EFF23D4FEB345FB6F6B
551,690707769616691,https://www.elfcosmetics.com,2023-03-17T15:51:00.000Z,.pubmatic.com,PugT,1676476260
542,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:50:59.000Z,.semasio.net,SEUNCY,78BE59FF3924B631
577,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:51:02.000Z,.adsrvr.org,TDCPM,CAESFgoHcnViaWNvbhILCOy2h5DP3cc7EAUYBSgBMgsI7K6KveXdxzsQBUIPIg0IARIJCgV0aWVyMhABWgczZnRmbmgzYAFyB3J1Ymljb24.
576,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:51:02.000Z,.adsrvr.org,TDID,f07a6338-97f2-4bf0-b83a-9caad440c39f
509,690707769616691,https://www.elfcosmetics.com,2024-03-15T15:50:58.000Z,.smartadserver.com,TestIfCookieP,ok
531,690707769616691,https://www.elfcosmetics.com,2023-03-17T15:50:59.000Z,.ads.stickyadstv.com,UID,61c46610be9dfa2b37808152b6f6288
538,690707769616691,https://www.elfcosmetics.com,2025-02-04T15:51:01.000Z,.scorecardresearch.com,UID,1F3c0d6cc9664f77d2774c31676476259
711,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:51:24.000Z,.undertone.com,UTID,1c575e16f6934409843791e0910a6628
712,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:51:24.000Z,.undertone.com,UTID_ENC,1oeit7xrn3aw8lxvs1a4f3ju0
747,690707769616691,https://www.elfcosmetics.com,2023-02-16T15:51:30.000Z,sc-static.net,X-AB,0d6e407936704bd380072f5891d28b0e
755,690707769616691,https://www.elfcosmetics.com,2023-02-15T16:21:29.000Z,.afterpay.com,__cf_bm,ldTh0CxKljAoTUHlx5fCHvPKWopfceCYDJ2T7ct6nMk-1676476289-0-ASB3S7TQ+OWaEoNz/QM7LV5MHvpWZEO4TxUBFAFmudkunIH4drnmO08c8I3bqrpoMmcaMd0AFI6c2ohzCRL75nJH9LIiPec713vChmw7XmGi
522,690707769616691,https://www.elfcosmetics.com,2023-08-14T15:51:01.000Z,.krxd.net,_kuid_,PYZwtj-P
752,690707769616691,https://www.elfcosmetics.com,2024-03-11T15:51:30.000Z,.tiktok.com,_ttp,2LmVYCSyOXjTenpvlonluutFgoN
500,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:50:56.000Z,.agkn.com,ab,0001%3AUoUnKcYT6F7VhsTURzsxIqSPw0rTU%2FAj
334,690707769616691,https://www.elfcosmetics.com,2023-10-01T15:50:18.000Z,.amazon-adsystem.com,ad-id,A8JZVYflGU9YlHxcEhdkMfs|t
340,690707769616691,https://www.elfcosmetics.com,2028-04-01T15:50:18.000Z,.amazon-adsystem.com,ad-privacy,0
582,690707769616691,https://www.elfcosmetics.com,2023-05-16T15:51:04.000Z,.adnxs.com,anj,dTM7k!M4/8CxrEQF']wIg2E?cs.4wn!]tbP6j2F-XstGt!@E2O%+DT%
534,690707769616691,https://www.elfcosmetics.com,2023-03-15T15:50:59.000Z,.spotxchange.com,audience,8ab5cda6-ad48-11ed-85f0-1b7403f70503
530,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:51:01.000Z,.rubiconproject.com,audit,1|eL/2FlUe451YmzCcHpCtT4MOQtgOFTOzKzz5hvcDQoAo322rGvCOTb6+7XQPsIFu70VshTVzXadCbuL7wqM7W1b7+lYqTGSeQS7q4WQ6vbWodncBFOdpADMm6n6N3C/wrPwihPFLGxZ/pOe1CWJEfoSn0+I4giw+qF7VFZLzNs+yqVI1k5poNA==
486,690707769616691,https://www.elfcosmetics.com,2024-03-16T10:50:54.000Z,.bidr.io,bito,AAC0xk7H2f8AAD7ps25mrA
487,690707769616691,https://www.elfcosmetics.com,2024-03-16T10:50:54.000Z,.bidr.io,bitoIsSecure,ok
505,690707769616691,https://www.elfcosmetics.com,2023-08-15T15:50:56.000Z,.bluekai.com,bkpa,KJy9RQY5d02pSUHknp1tmexywlJkjsk0wVC65cOpJEBOJEJsJEJsz08CqVabqtT+RVHpKUB6jV6rRt2+JEJsjVB+10DpHZPTJEBWRZhNjV+CSu8Mqt6k1MjojYDpHYD0Ba2YuN2PPDkW9y9ZOH2a
504,690707769616691,https://www.elfcosmetics.com,2023-08-15T15:50:56.000Z,.bluekai.com,bku,b/X99sedfsBWIwWk
512,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:50:58.000Z,.bidswitch.net,c,1676476258
516,690707769616691,https://www.elfcosmetics.com,2025-02-14T15:50:58.000Z,.myvisualiq.net,c,1676476258
335,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:50:18.000Z,.pointmediatracker.com,c,b53a3331-bcc9-4c34-b805-89563b3ffacc
485,690707769616691,https://www.elfcosmetics.com,2023-02-15T16:00:50.000Z,.bidr.io,checkForPermission,ok
510,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:50:58.000Z,.smartadserver.com,csync,144:rHBx2foATcuUhJckmnxitA
527,690707769616691,https://www.elfcosmetics.com,2023-08-14T15:51:01.000Z,.demdex.net,demdex,85241990119379604550625797295490450677
622,690707769616691,https://www.elfcosmetics.com,2023-08-14T15:51:14.000Z,.dpm.demdex.net,dpm,85241990119379604550625797295490450677
539,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:51:01.000Z,.openx.net,i,5ea83cd8-5baf-458a-b319-986eb03918ab|1676476259
824,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:51:34.000Z,.linksynergy.com,icts,2023-02-15T15:51:34Z
524,690707769616691,https://www.elfcosmetics.com,2024-03-16T15:50:59.000Z,.mookie1.com,id,10595140342278865951
812,690707769616691,https://www.elfcosmetics.com,2023-02-15T16:51:32.000Z,.igodigital.com,igodigitalst_100001958,9e7a2604-ad48-11ed-ba25-52e93796067a
813,690707769616691,https://www.elfcosmetics.com,2023-02-15T16:51:32.000Z,.igodigital.com,igodigitalstdomain,35942
811,690707769616691,https://www.elfcosmetics.com,2033-02-15T15:51:32.000Z,.igodigital.com,igodigitaltc2,9e7a1fc4-ad48-11ed-ba25-52e93796067a
529,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:51:01.000Z,.rubiconproject.com,khaos,LE5UOGM7-3-9N3
525,690707769616691,https://www.elfcosmetics.com,2024-03-16T15:50:59.000Z,.mookie1.com,mdata,1|10595140342278865951|1676476259179
794,690707769616691,https://www.elfcosmetics.com,2025-02-14T15:51:32.000Z,.t.co,muc_ads,7780fa55-a9e4-465d-9fe2-a60108239606
553,690707769616691,https://www.elfcosmetics.com,2023-08-14T15:51:00.000Z,.ninthdecimal.com,ndat,LU+s6GPs/2SqbEc5HdRDAg==
526,690707769616691,https://www.elfcosmetics.com,2024-03-16T15:50:59.000Z,.mookie1.com,ov,ad0ab5d36d19b0201e4e81138ec4b477
795,690707769616691,https://www.elfcosmetics.com,2025-02-14T15:51:32.000Z,.twitter.com,personalization_id,"""v1_NhZQDMsXoeRBIH8aDg1XTQ=="""
508,690707769616691,https://www.elfcosmetics.com,2024-03-15T15:50:58.000Z,.smartadserver.com,pid,8324103132142753403
549,690707769616691,https://www.elfcosmetics.com,2025-02-14T15:51:00.000Z,.ispot.tv,pt,v2:dd6eaaf2533ac06f58693a4cbcedb77f4d618daceef422ba77bd4c7a0563e5ea|1dd417e4f03f74ec710ff42f3d0b7285c1c34dea1f8aa11aedcdc54bcd3f8f36
535,690707769616691,https://www.elfcosmetics.com,9999-12-31T21:59:59.000Z,bs.serving-sys.com,r1,1676476259_1
823,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:51:34.000Z,.linksynergy.com,rmuid,8b449ec8-bfb8-4a00-9592-4f0d02357531
523,690707769616691,https://www.elfcosmetics.com,2024-03-15T15:50:59.000Z,ads.samba.tv,sambapxid,10c2ab05beb2c36e9
818,690707769616691,https://www.elfcosmetics.com,2024-03-11T15:51:33.000Z,.snapchat.com,sc_at,v2|H4sIAAAAAAAAAAXBixUAIAQAwIm8R+QzTpIpDN9d4cL0J8BoG+Rch6TTUBXUHSSRb4bUVExX8OAHICKMFTIAAAA=
681,690707769616691,https://www.elfcosmetics.com,2023-02-25T15:51:21.000Z,.mookie1.com,syncdata_AMA,1
552,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:51:02.000Z,.taboola.com,t_gid,153b6bab-c6fc-4a43-9bb5-3b8a54974aec-tuctae684e4
537,690707769616691,https://www.elfcosmetics.com,2023-02-15T16:05:59.000Z,.doubleclick.net,test_cookie,CheckForPermission
731,690707769616691,https://www.elfcosmetics.com,2028-01-20T15:51:26.000Z,imgs.cdn-btsg.com,thx_guid,e07c493c761128b8a6f4ab8d17de802d
533,690707769616691,https://www.elfcosmetics.com,2023-05-16T15:51:01.000Z,.3lift.com,tluid,859580327400314535780
746,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:51:30.000Z,.creativecdn.com,ts,1676476288
511,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:50:58.000Z,.bidswitch.net,tuuid,5ec0ae51-7ee0-4e61-a9af-e3d58ea0db2c
515,690707769616691,https://www.elfcosmetics.com,2025-02-14T15:50:58.000Z,.myvisualiq.net,tuuid,3e3906e3-4d55-4802-b617-6548eb0609ff
513,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:50:58.000Z,.bidswitch.net,tuuid_lu,1676476258
517,690707769616691,https://www.elfcosmetics.com,2025-02-14T15:50:58.000Z,.myvisualiq.net,tuuid_lu,1676476258
503,690707769616691,https://www.elfcosmetics.com,2025-02-15T03:27:36.000Z,.tremorhub.com,tv_UIAM,257506ae0006463cb449ef8690df97b0
502,690707769616691,https://www.elfcosmetics.com,2024-02-15T21:39:16.000Z,.tremorhub.com,tvid,438d2f487ec44d79b05bf277bfbd1ce0
745,690707769616691,https://www.elfcosmetics.com,2024-02-15T15:51:30.000Z,.creativecdn.com,u,4nZJcd6lPCaUCKHfYsS2
536,690707769616691,https://www.elfcosmetics.com,2023-05-16T15:50:00.000Z,.serving-sys.com,u2,62311bbf-293b-49c0-bc44-126428edc5c94Lb070
559,690707769616691,https://www.elfcosmetics.com,2023-06-15T15:51:02.000Z,.exelator.com,ud,"""eJxrXxzq6XKLQcHEyNIiLcUoySAp0cQy0TjJyMLc3MLEINHSMjE1xcgwdXFZatGCpaXFqSlJh5ZU5JTkNK0uiw91jHdz9PX0iVywAswJcw1asCS%252FKDN9kbPj4qKUNMZFJcWngg9rPQYARuYnZg%253D%253D"""
640,690707769616691,https://www.elfcosmetics.com,2023-04-16T15:51:13.000Z,.adform.net,uid,6469515112743447935
819,690707769616691,https://www.elfcosmetics.com,2024-03-11T15:51:33.000Z,.criteo.com,uid,b0cb1dba-d4ae-487a-a367-20909b881e82
532,690707769616691,https://www.elfcosmetics.com,2023-03-01T15:50:59.000Z,.ads.stickyadstv.com,uid-bp-30833,b6dzkcijSteq5ug6WAJUcQ
501,690707769616691,https://www.elfcosmetics.com,2023-05-16T15:50:56.000Z,.adnxs.com,uuid2,5373444009251057921
6998,906449439270557,https://www.bebeautiful.in,2023-02-15T16:20:42.000Z,.eyeota.net,SERVERID,19761~DM
7001,906449439270557,https://www.bebeautiful.in,2023-10-01T16:10:43.000Z,.amazon-adsystem.com,ad-id,Ay_XLkiAF0I0lS1k4BHL3II|t
7024,906449439270557,https://www.bebeautiful.in,2028-04-01T16:10:44.000Z,.amazon-adsystem.com,ad-privacy,0
6918,906449439270557,https://www.bebeautiful.in,2023-08-14T16:10:30.000Z,.demdex.net,demdex,25283803613711112934290901084540523756
6985,906449439270557,https://www.bebeautiful.in,2023-08-14T16:10:40.000Z,.demdex.net,dextp,144230-1-1676476557288|144231-1-1676476557557|144232-1-1676476557720|144233-1-1676476557823|144234-1-1676476557925|144235-1-1676476558029|144236-1-1676476558135|144237-1-1676476558247|121998-1-1676477056998|771-1-1676477440381
7013,906449439270557,https://www.bebeautiful.in,2023-08-14T16:10:44.000Z,.dpm.demdex.net,dpm,25283803613711112934290901084540523756
6997,906449439270557,https://www.bebeautiful.in,2024-02-15T16:10:42.000Z,.eyeota.net,mako_uid,18655d7ab84-39f20000010a4d31
6996,906449439270557,https://www.bebeautiful.in,2024-02-15T16:10:42.000Z,.ml314.com,pi,3633625827126542401
6942,906449439270557,https://www.bebeautiful.in,2025-02-16T16:10:34.000Z,.unileverapac.tt.omtrdc.net,unileverapac!mboxPC,eb057928e82e409e9533676b82c1dfb4.34_0
6941,906449439270557,https://www.bebeautiful.in,2023-02-15T16:41:34.000Z,.unileverapac.tt.omtrdc.net,unileverapac!mboxSession,eb057928e82e409e9533676b82c1dfb4
6999,906449439270557,https://www.bebeautiful.in,2024-02-15T16:10:43.000Z,.zeotap.com,zc,8c89962e-17f8-404b-5c4d-c97666d0cfc9
7000,906449439270557,https://www.bebeautiful.in,2023-02-16T16:10:43.000Z,.zeotap.com,zsc,%1A%C2%BD%89%D8%E6%3D%F4s%B4Y%C1%26p-%A5w%27%15kj%1A%86%A4E%D2Y%BEnR%D2I%D7%89%EB%C9n%1B%00%1E%C8%CE%C5%A2j%E6xQ+%2C%5E%9A%CFA2Y%C7%AFB2%E7%94%90w%AC5%B7v%A9e%1B%F5%98%15%A3%27D%BCJ%C9%06%B1%8A%CD%29
941,937679186249486,https://www.maybelline.ca,2023-08-14T15:52:22.000Z,.youtube.com,DEVICE_INFO,ChxOekl3TURReE1UQTJNakF5T0RJMk5UWXdNdz09ELb/s58GGLb/s58G
932,937679186249486,https://www.maybelline.ca,2025-02-14T15:52:21.000Z,.doubleclick.net,IDE,AHWqTUkVOOjF4rUOPn1SuM1FuNRipD2cTpJkZvFJfU8pbFAYbyd3rRUouWQy1cZjf5M
1116,937679186249486,https://www.maybelline.ca,2023-04-16T15:52:38.000Z,.tapad.com,TapAd_3WAY_SYNCS,
1097,937679186249486,https://www.maybelline.ca,2023-04-16T15:52:36.000Z,.tapad.com,TapAd_DID,16630e74-addb-439b-95a1-7ea7c3cd2f60
1096,937679186249486,https://www.maybelline.ca,2023-04-16T15:52:36.000Z,.tapad.com,TapAd_TS,1676476356379
942,937679186249486,https://www.maybelline.ca,2023-08-14T15:52:22.000Z,.youtube.com,VISITOR_INFO1_LIVE,ryJfYzu-NJQ
943,937679186249486,https://www.maybelline.ca,2023-02-16T15:52:22.000Z,sc-static.net,X-AB,0d6e407936704bd380072f5891d28b0e
940,937679186249486,https://www.maybelline.ca,9999-12-31T21:59:59.000Z,.youtube.com,YSC,1OZ5Xsus0bc
950,937679186249486,https://www.maybelline.ca,9999-12-31T21:59:59.000Z,www.armani-beauty.ca,__cq_dnt,0
1048,937679186249486,https://www.maybelline.ca,2025-02-14T15:52:33.000Z,.accounts.livechatinc.com,__lc_cid,dcce159d-67fb-499a-5a6a-4d23ce94a895
1049,937679186249486,https://www.maybelline.ca,2025-02-14T15:52:33.000Z,.accounts.livechatinc.com,__lc_cst,2b057bd5e8ab39d4f22266bb8eef565749e855fd0265e183c2ce77a2541be96fbc434a7cab565c3ee7336afa928911f0bf1f1c59d85243047e87ee9daadb
1052,937679186249486,https://www.maybelline.ca,2023-02-15T15:53:03.000Z,accounts.livechatinc.com,__oauth_redirect_detector,counter=1&t=1676476383&tag=5f6cc50186bc16f3548f9c3d883dee840e27d0dd
946,937679186249486,https://www.maybelline.ca,9999-12-31T21:59:59.000Z,www.armani-beauty.ca,cqcid,acYDmaUvg1v11yKbh1CHHcXM7t
947,937679186249486,https://www.maybelline.ca,9999-12-31T21:59:59.000Z,www.armani-beauty.ca,cquid,||
951,937679186249486,https://www.maybelline.ca,9999-12-31T21:59:59.000Z,www.armani-beauty.ca,dw_dnt,0
945,937679186249486,https://www.maybelline.ca,9999-12-31T21:59:59.000Z,www.armani-beauty.ca,dwac_2b9c3162c115aa9764709f9976,kdX6gaCDcKLqSNDPFRnOLDQj9uYAs0uEoIs%3D|dw-only|||CAD|false|US%2FEastern|true
949,937679186249486,https://www.maybelline.ca,2023-08-14T15:52:23.000Z,www.armani-beauty.ca,dwanonymous_504211172f3237838f66829c09186fde,acYDmaUvg1v11yKbh1CHHcXM7t
952,937679186249486,https://www.maybelline.ca,9999-12-31T21:59:59.000Z,www.armani-beauty.ca,dwsid,bXavaD3YZdfL7R9xfo54z8iAow-d6F7xgS51Hhjk2EIIc_6fXBoo6RC5zAv0eKlh9-GSheknd4S1h54lq2xcuQ==
994,937679186249486,https://www.maybelline.ca,2024-03-11T15:52:26.000Z,.snapchat.com,sc_at,v2|H4sIAAAAAAAAAAXBgQ0AIAgDsItIEGHTcxT1Co63NbuNjCWRnOJ4Q2ZXk53xhvpJPbuqgXCiO0o/qdp56DIAAAA=
948,937679186249486,https://www.maybelline.ca,9999-12-31T21:59:59.000Z,www.armani-beauty.ca,sid,kdX6gaCDcKLqSNDPFRnOLDQj9uYAs0uEoIs
6056,1077816409161501,https://www.miumiu.com,2023-08-14T16:08:11.000Z,.demdex.net,demdex,85241990119379604550625797295490450677
6095,1077816409161501,https://www.miumiu.com,2023-08-14T16:08:17.000Z,.dpm.demdex.net,dpm,85241990119379604550625797295490450677
6078,1077816409161501,https://www.miumiu.com,2024-02-15T16:08:13.000Z,.everesttech.net,everest_g_v2,g_surferid~Y_0DbQAAAFg3IQNP
6079,1077816409161501,https://www.miumiu.com,9999-12-31T21:59:59.000Z,.everesttech.net,everest_session_v2,"""Y@0DbQAAAFg3IgNP"""
5423,1826764932930426,https://www.americasbest.com,2023-03-17T16:06:12.000Z,.cdnssl.clicktale.net,ClicktaleUID,1
5407,1826764932930426,https://www.americasbest.com,2024-03-16T16:06:11.000Z,.d.adroll.com,__adroll,6893939b5bdde3abbbe6751943b99ac1-a_1676477170
5408,1826764932930426,https://www.americasbest.com,2024-03-16T16:06:11.000Z,.adroll.com,__adroll_shared,6893939b5bdde3abbbe6751943b99ac1-a_1676477170
5418,1826764932930426,https://www.americasbest.com,2025-02-15T03:43:44.000Z,.mountain.com,guid,aa9d15c0-ad4a-11ed-a60f-45164b75e973
5467,1826764932930426,https://www.americasbest.com,2025-02-15T03:43:47.000Z,.mountain.com,rt,"""MzIzMDk6MTY3NjQ3NzE3NQ=="""
5466,1826764932930426,https://www.americasbest.com,2025-02-15T03:43:47.000Z,.px.mountain.com,tt,"""H4sIAAAAAAAAAKtWMjYyNrCMN7IwtlCyMjQzNzMxNzc0NzUxM9VR8guKh8qaWxorWRkgi4DVA0XKlKyMagHGlMMzRgAAAA=="""
1476,2986238303405124,https://beekman1802.com,2024-02-15T15:54:23.000Z,.personalizer.io,lsEncUserID,7C0FEE0CB0B2FEA0F4C554E45DCE7FB5
1475,2986238303405124,https://beekman1802.com,2024-02-15T15:54:23.000Z,.personalizer.io,lsUserID,7374411086
1526,2986238303405124,https://beekman1802.com,2025-02-14T15:54:28.000Z,.attentivemobile.com,tpc_b_li-,5d4db1cc-4574-474f-a7ef-1c443ed6d8e4.1676476467.li-.1676476467
1524,2986238303405124,https://beekman1802.com,2025-02-14T15:54:28.000Z,.attentivemobile.com,tpc_c_Dtj,8a21cf78-3288-4c04-a4aa-8e97ce1d3c1d.1676476421.Dtj.1676476467
1525,2986238303405124,https://beekman1802.com,2025-02-14T15:54:28.000Z,.attentivemobile.com,tpc_c_li-,fb8dd2b0-345e-4684-b2e1-b9156988093d.1676476467.li-.1676476467
5861,3407895977874511,https://www.costadelmar.com,2023-08-14T16:07:33.000Z,.demdex.net,demdex,25283803613711112934290901084540523756
5935,3407895977874511,https://www.costadelmar.com,2023-08-14T16:07:56.000Z,.dpm.demdex.net,dpm,25283803613711112934290901084540523756
5912,3407895977874511,https://www.costadelmar.com,2023-03-18T16:07:49.000Z,.everesttech.net,ev_sync_dd,20230215
6684,3429167407225737,https://www.ray-ban.com,2024-02-15T16:09:50.000Z,.tealiumiq.com,TAPID,luxottica/ray-ban>018655d6a61400528a4d8330dd6405046002100900bd0|luxottica/oliverpeoples>018655d5a4960077d403b8add93805046002400900bd0|luxottica/oakley>018655d400c0001269274c10bd3305046001c00900bd0|
6506,3429167407225737,https://www.ray-ban.com,9999-12-31T21:59:59.000Z,.youtube.com,YSC,dof8kZmP-Uc
6711,3429167407225737,https://www.ray-ban.com,2024-03-11T16:09:53.000Z,.tiktok.com,_ttp,2LmW6QL8EA3CrD2w3YGVF1yeBEJ
6676,3429167407225737,https://www.ray-ban.com,2023-08-14T16:09:50.000Z,.bluekai.com,bku,7+999OGefVmjmCDA
6567,3429167407225737,https://www.ray-ban.com,2023-08-14T16:09:39.000Z,.demdex.net,demdex,25283803613711112934290901084540523756
6657,3429167407225737,https://www.ray-ban.com,2023-08-14T16:09:47.000Z,.dpm.demdex.net,dpm,25283803613711112934290901084540523756
6588,3429167407225737,https://www.ray-ban.com,2023-03-18T16:09:40.000Z,.everesttech.net,ev_sync_dd,20230215
6731,3429167407225737,https://www.ray-ban.com,2024-02-15T16:09:54.000Z,.creativecdn.com,ts,1676477394
6730,3429167407225737,https://www.ray-ban.com,2024-02-15T16:09:54.000Z,.creativecdn.com,u,zS9XzKOHr764VwYSvvB3
5642,3448602738157253,https://www.oakley.com,2024-02-15T16:06:47.000Z,.tealiumiq.com,TAPID,luxottica/oakley>018655d400c0001269274c10bd3305046001c00900bd0|
5667,3448602738157253,https://www.oakley.com,2024-03-11T16:06:54.000Z,.tiktok.com,_ttp,2LmW6QL8EA3CrD2w3YGVF1yeBEJ
5649,3448602738157253,https://www.oakley.com,2023-08-14T16:06:50.000Z,.bluekai.com,bkdc,phx
5650,3448602738157253,https://www.oakley.com,2023-08-14T16:06:50.000Z,.bluekai.com,bkpa,KJhBMzLvQp9xHqXZtPPM6Qo5CYnt+Kric0YMcEEAiDZHd7tM5aWRCMklTBy03GEkxKhj4jGh0ukjxXmAUJ/OH7HQARMplP+zX44ork8lvKzw69RdomVArHemV7ey9ivS4ed4qMxx/6qYtXylwT8ZODjT7UzE9LhGdG6bsddjjJ8uY7WpUF1L0NnTgq1RF16Or+69NYigA3yRfqVpDPj6kkyzmVmY4ya2bWCo
5651,3448602738157253,https://www.oakley.com,2023-08-14T16:06:50.000Z,.bluekai.com,bku,7+999OGefVmjmCDA
5586,3448602738157253,https://www.oakley.com,2023-02-15T16:36:42.000Z,.bounceexchange.com,bounceClientVisit2996c,%7B%22vid%22%3A1676477202055371%2C%22did%22%3A%220008114405560605145%22%7D
5603,3448602738157253,https://www.oakley.com,2023-08-14T16:06:42.000Z,.demdex.net,demdex,25283803613711112934290901084540523756
5585,3448602738157253,https://www.oakley.com,2023-02-15T16:16:42.000Z,api.bounceexchange.com,dgzsdl08v4,9dac4098735bd09d8c5818672d19e085
5639,3448602738157253,https://www.oakley.com,2023-08-14T16:06:47.000Z,.dpm.demdex.net,dpm,25283803613711112934290901084540523756
